pattern_ip,pattern_length,text_ip,text_length,naive_stream_match_count,naive_stream_time_sec,naive_stream_comparisons,naive_stream_mem_peak_mib,kmp_stream_match_count,kmp_stream_time_sec,kmp_stream_comparisons,kmp_stream_mem_peak_mib,naive_normal_match_count,naive_normal_time_sec,naive_normal_comparisons,naive_normal_mem_peak_mib,kmp_normal_match_count,kmp_normal_time_sec,kmp_normal_comparisons,kmp_normal_mem_peak_mib,kmp_vs_naive_stream_speedup_time,kmp_vs_naive_stream_reduction_comps,kmp_normal_vs_naive_normal_speedup_time,kmp_normal_vs_naive_normal_reduction_comps,naive_normal_vs_stream_speedup_time,naive_normal_vs_stream_reduction_comps,kmp_normal_vs_stream_speedup_time,kmp_normal_vs_stream_reduction_comps
1,7,16,50000,36606,0.18102074996568263,307115,60.140625,36606,0.16052437498001382,60716,60.140625,36606,0.16590120794717222,307115,60.140625,36606,0.16158387501491234,60716,60.421875,1.127683879711232,5.058221885499703,1.0267188352294525,5.058221885499703,1.0911358163427292,1.0,0.9934430336269585,1.0
1,7,17,100000,0,0.19446212495677173,205429,60.421875,0,0.1656995000084862,146746,60.421875,0,0.16485008300514892,205429,60.421875,0,0.1685717499931343,129355,60.421875,1.173583052132399,1.39989505676475,0.9779223565743551,1.5881025086003633,1.179630130672715,1.0,0.9829612613930563,1.1344439720149975
1,7,18,100000,0,0.18725333298789337,99994,60.421875,0,0.16874791600275785,100006,60.421875,0,0.16603154101176187,99994,60.421875,0,0.15856524999253452,100006,60.421875,1.109663084578971,0.999880007199568,1.0470865528202358,0.999880007199568,1.1278178341706058,1.0,1.0642175130471698,1.0
1,7,19,10000,0,0.1598593330127187,15304,60.421875,0,0.7778972499654628,6,60.421875,0,0.7946735000004992,15304,60.421875,0,0.7571543750236742,11415,60.421875,0.20550186161452064,2550.6666666666665,1.0495528074782,1.3406920718353044,0.20116353824887617,1.0,1.0273958331696096,0.0005256241787122207
1,7,20,50000,19019,0.17359824996674433,218995,60.421875,19019,0.1604567079921253,68483,60.421875,19019,0.1628231669892557,218995,60.421875,19019,0.15711666701827198,65222,60.4375,1.0819008574902582,3.197800914095469,1.0363201440005094,3.3576860568519824,1.066176596222328,1.0,1.0212583492078844,1.0499984667750146
1,7,21,100000,0,0.18829483300214633,105429,60.4375,0,0.16313900001114234,104354,60.4375,0,0.1609693750506267,105429,60.4375,0,0.1609113750164397,101093,60.4375,1.154198769082107,1.0103014738294651,1.00036044707331,1.0428911991928225,1.1697556317338342,1.0,1.0138438006292287,1.032257426330211
1,7,22,10000,0,0.16131737496471033,10538,60.4375,0,0.7440667500486597,6,60.4375,0,0.7548279170296155,10538,60.4375,0,0.7595839170389809,10115,60.4375,0.21680497744881175,1756.3333333333333,0.9937386773170431,1.0418190805734058,0.21371410797778043,1.0,0.9795714908619836,0.0005931784478497281
1,7,23,100000,0,0.1854751250357367,154637,60.4375,0,0.17243287502788007,138376,60.4375,0,0.16361916699679568,154637,60.4375,0,0.16104508301941678,112794,60.4375,1.0756366789438956,1.1175131525698099,1.0159836235240325,1.370968313917407,1.133578225828329,1.0,1.0707118267441316,1.2268028441229144
1,7,24,100000,0,0.18830537499161437,99994,60.4375,0,0.16355691599892452,100006,60.4375,0,0.16064529202412814,99994,60.4375,0,0.16740691696759313,100006,60.4375,1.1513140477217887,0.999880007199568,0.9596096441775227,0.999880007199568,1.1721810992340307,1.0,0.9770021392281306,1.0
1,7,25,50000,19019,0.17367533402284607,218995,60.453125,19019,0.15989050001371652,68483,60.609375,19019,0.1695740839932114,218995,60.609375,19019,0.16384337499039248,65222,60.765625,1.0862142154033354,3.197800914095469,1.0349767514442068,3.3576860568519824,1.0241855944791591,1.0,0.9758740627937642,1.0499984667750146
1,7,26,10000,0,0.16126724996138364,10538,60.765625,0,0.7590510830050334,6,60.765625,0,0.7636456249747425,10538,60.765625,0,0.7586618749774061,10115,60.765625,0.2124590209698894,1756.3333333333333,1.006569131996365,1.0418190805734058,0.2111807423328295,1.0,1.000513019093834,0.0005931784478497281
1,7,27,10000,0,0.16253308398881927,20544,60.765625,0,0.7550790410023183,6,60.765625,0,0.7730750420014374,20544,60.765625,0,0.7596595829818398,12944,60.765625,0.2152530730730748,3424.0,1.01765982990294,1.5871446229913473,0.21024231175285707,1.0,0.9939702702603423,0.0004635352286773795
1,7,28,50000,0,0.16885066701797768,76611,60.765625,0,0.1600592089816928,66848,60.765625,0,0.16553779097739607,76611,60.765625,0,0.15828908298863098,57067,60.765625,1.0549262869173022,1.1460477501196744,1.0457941119621352,1.342474635078066,1.0200128080785733,1.0,1.011182868455868,1.1713950268982074
1,7,29,50000,0,0.1680447499966249,76611,60.765625,0,0.16621054103598,66848,60.765625,0,0.15869349997956306,76611,60.765625,0,0.1580568749923259,57067,60.765625,1.0110354550873393,1.1460477501196744,1.0040278221827938,1.342474635078066,1.0589264841865993,1.0,1.051586911635764,1.1713950268982074
1,7,30,50000,0,0.17645962501410395,102720,60.765625,0,0.16086791700217873,73381,60.765625,0,0.1606580829829909,102720,60.765625,0,0.16447770898230374,64684,60.765625,1.0969224212166186,1.3998173914228478,0.9767772421992831,1.5880279512707933,1.098355101328988,1.0,0.9780530018173259,1.1344536515985406
1,7,31,10000,0,0.16249870898900554,9994,60.765625,0,0.7547567919827998,6,60.765625,0,0.7670456249616109,9994,60.765625,0,0.7694460829952732,10006,60.765625,0.21529943249945438,1665.6666666666667,0.9968802777911119,0.998800719568259,0.2118501216888347,1.0,0.9809092653311179,0.0005996402158704777
1,7,32,100000,0,0.1844881660072133,99994,60.765625,0,0.16422895796131343,100006,60.765625,0,0.16060950001701713,99994,60.765625,0,0.16027154197217897,100006,60.765625,1.1233595359636406,0.999880007199568,1.0021086590961783,0.999880007199568,1.1486753024426708,1.0,1.0246919443117444,1.0
1,7,33,50000,0,0.17489258397836238,78788,60.765625,0,0.16607583302538842,69024,60.765625,0,0.15878420899389312,78788,60.765625,0,0.16360137501033023,57612,60.765625,1.053088705276138,1.141458043579045,0.9705554674211452,1.367562313406929,1.1014482175937834,1.0,1.015124921871237,1.1980837325557177
1,7,34,10000,0,0.15458720899187028,9994,60.765625,0,0.7581337089650333,6,60.765625,0,0.7777029579738155,9994,60.765625,0,0.7648850419791415,10006,60.765625,0.203904940729921,1665.6666666666667,1.016757963996142,0.998800719568259,0.19877410444036794,1.0,0.9911734016962351,0.0005996402158704777
1,7,35,100000,0,0.18379287503194064,99994,60.765625,0,0.16539162502158433,100006,60.765625,0,0.16235662502003834,99994,60.765625,0,0.1675492919748649,100006,60.765625,1.1112586565852707,0.999880007199568,0.9690081235580181,0.999880007199568,1.13203187741342,1.0,0.9871221959350073,1.0
1,7,36,10000,3801,0.1639547090162523,43757,60.765625,0,0.7704476660001092,6,60.765625,3801,0.7663813750259578,43757,60.765625,3801,0.7777380830375478,13043,60.765625,0.2128044723237945,7292.833333333333,0.9853977730301762,3.3548263436326,0.21393357714453728,1.0,0.9906261282603457,0.0004600168672851338
1,7,37,50000,0,0.16864608298055828,49994,60.765625,0,0.1655235419748351,50006,60.765625,0,0.15676229097880423,49994,60.765625,0,0.15773233398795128,50006,60.765625,1.018864633806579,0.9997600287965445,0.9938500687549507,0.9997600287965445,1.0758077208973735,1.0,1.0493951226733194,1.0
1,7,38,100000,0,0.186415207979735,157599,60.765625,0,0.16650950000621378,138049,60.765625,0,0.1704825830529444,157599,60.765625,0,0.1634990000165999,115223,60.765625,1.1195469806394132,1.1416163825887908,1.0427133073329835,1.3677737951624243,1.0934560272461535,1.0,1.0184129565887756,1.1981028093349417
1,7,39,50000,36606,0.18446954200044274,307115,60.875,36606,0.16764862497802824,60716,60.875,36606,0.16813425003783777,307115,61.15625,36606,0.1639082909678109,60716,61.25,1.1003343571986888,5.058221885499703,1.025782460698445,5.058221885499703,1.097156242460586,1.0,1.0228196754912897,1.0
1,7,40,10000,0,0.15716829197481275,15747,61.25,0,0.7660564580000937,6,61.25,0,0.7670213750097901,15747,61.25,0,0.7641051250393502,11526,61.25,0.20516541611714148,2624.5,1.003816555961838,1.366215512753774,0.20490731692165254,1.0,1.002553749342596,0.0005205622071837585
1,7,41,50000,19019,0.17668508394854143,218995,61.25,19019,0.16242337500443682,68483,61.25,19019,0.1639709579758346,218995,61.25,19019,0.15919124998617917,65222,61.25,1.0878057665266163,3.197800914095469,1.0300249416351113,3.3576860568519824,1.0775388893841833,1.0,1.0203034087522918,1.0499984667750146
1,7,42,100000,0,0.1882227499736473,153240,61.25,0,0.17358674999559298,133696,61.25,0,0.1717976660002023,153240,61.25,0,0.16845816699787974,114132,61.25,1.084315190983332,1.1461823839157492,1.0198239068003427,1.342655872148039,1.0956071427269893,1.0,1.0304442526540003,1.1714155539200224
5,7,0,10000,0,0.1568403749843128,10212,61.25,0,0.7693933330010623,6,61.25,0,0.7695258750463836,10212,61.25,0,0.7617538750055246,10006,61.25,0.2038494073928975,1702.0,1.0102027706006782,1.0205876474115532,0.20381429666008197,1.0,1.0100287747082117,0.0005996402158704777
5,7,1,50000,0,0.17500987503444776,50886,61.25,0,0.15921474999049678,50898,61.25,0,0.15796254196902737,50886,61.25,0,0.15767899999627843,50006,61.25,1.0992064180290693,0.9997642343510551,1.0017982227992037,1.0175978882534096,1.1079200983532094,1.0,1.0097397243403028,1.0178378594568651
5,7,2,100000,0,0.18901658296817914,99994,61.25,0,0.17020474997116253,100006,61.25,0,0.16198820801218972,99994,61.25,0,0.1627093330025673,100006,61.25,1.1105247238999139,0.999880007199568,0.9955680170456712,0.999880007199568,1.1668539660242152,1.0,1.046066300133361,1.0
5,7,3,50000,25843,0.17656350001925603,269078,61.28125,25843,0.16704245802247897,69664,61.28125,25843,0.16734433401143178,269078,61.28125,25843,0.15934216603636742,68540,61.28125,1.0569977364407306,3.862511483693156,1.0502200275929348,3.925853516194923,1.0550909958337427,1.0,1.0483255134385085,1.0163991829588561
5,7,4,50000,0,0.1703046669717878,50575,61.28125,0,0.16103891702368855,50587,61.28125,0,0.1583155420375988,50575,61.28125,0,0.1574741670046933,50006,61.28125,1.0575373339522414,0.9997627849052128,1.0053429400447655,1.0113786345638522,1.0757292984623184,1.0,1.0226370463600485,1.011618605767308
5,7,5,10000,2533,0.15891304099932313,42054,61.28125,0,0.7624822499928996,6,61.28125,2533,0.7828236669884063,42054,61.28125,2533,0.7743959170184098,14783,61.28125,0.208415397211939,7009.0,1.0108829989735033,2.844754109450044,0.20299979126931103,1.0,0.9846155348140517,0.0004058716092809308
5,7,6,100000,29213,0.19771383301122114,430331,61.28125,29213,0.1723181669949554,152818,61.28125,29213,0.17700233298819512,430331,61.28125,29213,0.16660866601159796,143829,61.28125,1.1473766025900751,2.8159706317318642,1.062383711636426,2.9919626779022312,1.1170125821132952,1.0,1.0342689316230405,1.0624978272810073
5,7,7,50000,0,0.17553008400136605,59783,61.28125,0,0.16612779203569517,55988,61.28125,0,0.1649056249880232,59783,61.28125,0,0.16384091699728742,52182,61.28125,1.0565967430883008,1.067782381938987,1.0064984254864333,1.1456632555287263,1.0644275112757038,1.0,1.0139578994082754,1.0729370280939787
5,7,8,10000,0,0.15610104199731722,11083,61.28125,0,0.7609344580559991,6,61.28125,0,0.7704884580452926,11083,61.28125,0,0.767278749961406,10224,61.28125,0.20514387322676528,1847.1666666666667,1.0041832359935006,1.0840179968701096,0.2026001043459381,1.0,0.9917314380129438,0.0005868544600938967
5,7,9,100000,0,0.1899629170075059,102167,61.28125,0,0.16720104200066999,102179,61.28125,0,0.16311504103941843,102167,61.28125,0,0.16717591701308265,100006,61.28125,1.1361347676693587,0.99988255903855,0.9757089654645266,1.0216087034777914,1.1645947289532876,1.0,1.0001502907119413,1.0217286962782233
5,7,10,100000,0,0.1844077089917846,102167,61.28125,0,0.16550441697472706,102179,61.28125,0,0.16300733399111778,102167,61.28125,0,0.16769874998135492,100006,61.28125,1.1142162388327324,0.99988255903855,0.9720247408477478,1.0216087034777914,1.131284737175279,1.0,0.9869150306315829,1.0217286962782233
5,7,11,50000,12682,0.17533283296506852,210412,61.28125,12682,0.16204841702710837,79112,61.28125,12682,0.17042304098140448,210412,61.28125,12682,0.16129575000377372,73887,61.28125,1.081978066689401,2.659672363231874,1.0565872998973451,2.8477540027339043,1.0288094377109476,1.0,1.0046663785209284,1.0707160934941193
5,7,12,100000,0,0.18803420796757564,119560,61.28125,0,0.16696308401878923,111963,61.28125,0,0.16915329196490347,119560,61.28125,0,0.16289733303710818,104354,61.28125,1.1262022923966544,1.0678527727910112,1.0384043054060939,1.1457155451635779,1.1116201510674095,1.0,1.024958978185081,1.0729152691799069
5,7,13,10000,0,0.15821212501032278,10212,61.28125,0,0.7642144580022432,6,61.28125,0,0.766339624999091,10212,61.28125,0,0.7698007500148378,10006,61.28125,0.20702582024411056,1702.0,0.9955038690002834,1.0205876474115532,0.20645170868009133,1.0,0.9927431974930045,0.0005996402158704777
5,7,14,50000,0,0.17127158300718293,55429,61.28125,0,0.16080141701968387,54354,61.28125,0,0.1586285830126144,55429,61.28125,0,0.16299933299887925,51093,61.28125,1.0651123987683355,1.0197777532472312,0.9731854731804644,1.0848648542853228,1.079701903367334,1.0,0.9865157977105925,1.063824790088662
5,7,15,100000,0,0.1903907079831697,110864,61.28125,0,0.1659343329956755,108702,61.28125,0,0.16825291595887393,110864,61.28125,0,0.16262262500822544,102180,61.28125,1.147385863708697,1.0198892384684735,1.0346218181533087,1.0849872773536895,1.1315744924724331,1.0,1.0203643741901385,1.0638285378743395
5,7,16,50000,0,0.16939170798286796,50886,61.28125,0,0.1608136249706149,50898,61.28125,0,0.15910479094600305,50886,61.28125,0,0.15946945804171264,50006,61.28125,1.0533417676134127,0.9997642343510551,0.997713248040172,1.0175978882534096,1.0646549797507736,1.0,1.0084289928956218,1.0178378594568651
5,7,17,100000,0,0.18600674998015165,102167,61.28125,0,0.16613658296409994,102179,61.28125,0,0.16361462499480695,102167,61.28125,0,0.16213933296967298,100006,61.28125,1.1196013945967904,0.99988255903855,1.0090989151004457,1.0216087034777914,1.1368589451343694,1.0,1.0246531789740039,1.0217286962782233
5,7,18,100000,29213,0.20293479197425768,430331,61.28125,29213,0.17591099999845028,152818,61.28125,29213,0.17798899998888373,430331,61.28125,29213,0.16772274998947978,143829,61.5,1.1536219564214032,2.8159706317318642,1.0612096450842112,2.9919626779022312,1.1401535599780432,1.0,1.048820151169022,1.0624978272810073
5,7,19,10000,0,0.16363154095597565,10212,61.5,0,0.8076054169796407,6,61.5,0,0.803126540966332,10212,61.5,0,0.7756336670136079,10006,61.5,0.20261322858375616,1702.0,1.0354456944327581,1.0205876474115532,0.20374316201665074,1.0,1.0412201678778752,0.0005996402158704777
5,7,20,50000,0,0.17074924998451024,49994,61.5,0,0.165971249982249,50006,61.5,0,0.1614692920120433,49994,61.5,0,0.163334125012625,50006,61.5,1.028788118440828,0.9997600287965445,0.9885827104382653,0.9997600287965445,1.0574719679316782,1.0,1.0161455848214214,1.0
5,7,21,100000,0,0.1866351249627769,119560,61.5,0,0.16688183299265802,111963,61.5,0,0.16966099996352568,119560,61.5,0,0.16822987503837794,104354,61.5,1.118366940342679,1.0678527727910112,1.0085069606383603,1.1457155451635779,1.1000473002216207,1.0,0.991986904552997,1.0729152691799069
5,7,22,10000,0,0.15669400000479072,11954,61.5,0,0.770263500045985,6,61.5,0,0.7717012919601984,11954,61.5,0,0.7686637910082936,10442,61.5,0.2034290862742893,1992.3333333333333,1.00395166389706,1.144799846772649,0.2030500682547418,1.0,1.0020811557099534,0.0005746025665581306
5,7,23,100000,0,0.18584195798030123,101157,61.5,0,0.16656074998900294,101169,61.5,0,0.16316987498430535,101157,61.5,0,0.1666328749852255,100006,61.5,1.1157608139526949,0.9998813865907541,0.9792177863988292,1.0115093094414336,1.1389477254804332,1.0,0.9995671622647755,1.0116293022418654
5,7,24,100000,51690,0.20582249999279156,538201,61.5,51690,0.1769658750272356,139326,61.5625,51690,0.1824448750121519,538201,61.875,51690,0.16624312504427508,137079,63.0,1.1630632174768996,3.8628899128662275,1.0974581653440516,3.9262104333997185,1.1281352791032502,1.0,1.0645004115514838,1.0163920075285056
5,7,25,50000,0,0.1712790000019595,49994,63.0,0,0.16558279102900997,50006,63.0,0,0.1591442500357516,49994,63.0,0,0.15872883301926777,50006,62.0,1.0344009720910645,0.9997600287965445,1.002617149062221,0.9997600287965445,1.0762500056614162,1.0,1.0431802961022854,1.0
5,7,26,10000,0,0.1621783750015311,11954,62.0,0,0.7716545840376057,6,62.0,0,0.781483833969105,11954,62.0,0,0.7776983749936335,10442,62.0,0.2101696514947775,1992.3333333333333,1.0048675156039801,1.144799846772649,0.20752620585615672,1.0,0.9922286182530891,0.0005746025665581306
5,7,27,10000,0,0.1634505830006674,10211,62.0,0,0.7711613330175169,6,62.0,0,0.7783189999754541,10211,62.0,0,0.7701389159774408,10006,62.0,0.2119538104446876,1701.8333333333333,1.0106215694705303,1.0204877073755747,0.21000461636658255,1.0,1.0013275748295078,0.0005996402158704777
5,7,28,50000,0,0.1748177499976009,51082,62.0,0,0.16522512497613207,51094,62.0,0,0.1644968330510892,51082,62.0,0,0.15760579204652458,50006,62.0,1.0580579074935157,0.999765138763847,1.0437232725719268,1.0215174179098507,1.0627423443666315,1.0,1.0483442444003472,1.0217573891133065
5,7,29,50000,0,0.17512504197657108,51082,62.0,0,0.16584558394970372,51094,62.0,0,0.16346279199933633,51082,62.0,0,0.16417324997019023,50006,62.0,1.0559523974402691,0.999765138763847,0.9956725107714997,1.0215174179098507,1.0713449821491003,1.0,1.0101863974783782,1.0217573891133065
5,7,30,50000,0,0.17453962500439957,51080,62.0,0,0.15946324996184558,51092,62.0,0,0.16328958299709484,51080,62.0,0,0.1579921660013497,50006,62.0,1.0945445113288566,0.9997651295701871,1.033529618143851,1.0214774227092749,1.0688962627059002,1.0,1.0093111196442697,1.0217173939127304
5,7,31,10000,2533,0.15899133298080415,42054,62.0,0,0.7812244590022601,6,62.0,2533,0.7800047499476932,42054,62.03125,2533,0.7762160840211436,14783,62.046875,0.20351555964320386,7009.0,1.0048809423104488,2.844754109450044,0.20383380100116832,1.0,1.0064522947723151,0.0004058716092809308
5,7,32,100000,25371,0.20222516701323912,420868,62.046875,25371,0.1726066669798456,158212,62.046875,25371,0.1816445420263335,420868,62.046875,25371,0.17074425000464544,147764,62.046875,1.1715953418928593,2.6601522008444367,1.0638398776028564,2.848244497983271,1.1133016426330167,1.0,1.0109076409609665,1.0707073441433637
5,7,33,50000,0,0.17019400000572205,55429,62.046875,0,0.16054766700835899,54354,62.046875,0,0.1591277080005966,55429,62.046875,0,0.16483666701242328,51093,62.046875,1.0600839188579478,1.0197777532472312,0.9653659642887805,1.0848648542853228,1.0695434638264503,1.0,0.973980303764932,1.063824790088662
5,7,34,10000,2533,0.1641059159883298,42054,62.046875,0,0.7817096670041792,6,62.046875,2533,0.7874846669728868,42054,62.0625,2533,0.784730541985482,14783,62.078125,0.20993205395201087,7009.0,1.0035096441900127,2.844754109450044,0.20839252225590316,1.0,0.9961504302181746,0.0004058716092809308
5,7,35,100000,51690,0.20763058395823464,538201,62.078125,51690,0.171988166985102,139326,62.078125,51690,0.18764366599498317,538201,62.328125,51690,0.17027670802781358,137079,63.328125,1.207237611737673,3.8628899128662275,1.1019925635650227,3.9262104333997185,1.10651528180965,1.0,1.0100510456016618,1.0163920075285056
5,7,36,10000,0,0.16327566700056195,9994,63.328125,0,0.7710154160158709,6,63.328125,0,0.7906042080139741,9994,63.328125,0,0.78382137499284,10006,63.328125,0.21176705887966452,1665.6666666666667,1.0086535443374405,0.998800719568259,0.20652010872888754,1.0,0.9836621462675905,0.0005996402158704777
5,7,37,50000,12682,0.1765965839731507,210412,63.328125,12682,0.16867237497353926,79112,63.328125,12682,0.17091612500371411,210412,63.328125,12682,0.16049179196124896,73887,63.328125,1.0469798863083215,2.659672363231874,1.0649524372248402,2.8477540027339043,1.0332353601470496,1.0,1.0509719712910024,1.0707160934941193
5,7,38,100000,0,0.1878611670108512,110864,63.328125,0,0.17156662500929087,108702,63.328125,0,0.1702801669598557,110864,63.328125,0,0.16976054199039936,102180,63.328125,1.0949750104408589,1.0198892384684735,1.003060929020159,1.0849872773536895,1.1032474912662042,1.0,1.0106390036089403,1.0638285378743395
5,7,39,50000,0,0.17904962500324473,50886,63.328125,0,0.16818687500199303,50898,63.328125,0,0.16345875000115484,50886,63.328125,0,0.16668487497372553,50006,63.390625,1.0645873823455188,0.9997642343510551,0.9806453646554361,1.0175978882534096,1.09538109768966,1.0,1.0090110157175585,1.0178378594568651
5,7,40,10000,0,0.16329820797545835,11083,63.390625,0,0.7883611249853857,6,63.390625,0,0.7905756250256673,11083,63.390625,0,0.8074907910195179,10224,63.390625,0.2071363018800369,1847.1666666666667,0.9790521871184512,1.0840179968701096,0.20655608749657142,1.0,0.9763097409321788,0.0005868544600938967
5,7,41,50000,0,0.1735710829962045,49994,63.390625,0,0.16610749997198582,50006,63.390625,0,0.17118083400418982,49994,63.390625,0,0.16453258402179927,50006,63.390625,1.0449322458376498,0.9997600287965445,1.0404068897471987,0.9997600287965445,1.0139632979703568,1.0,1.0095720611181667,1.0
5,7,42,100000,0,0.18569966702489182,102168,63.390625,0,0.167017208004836,102180,63.390625,0,0.1692647500312887,102168,63.390625,0,0.16862095898250118,100006,63.390625,1.1118594858771371,0.9998825601879037,1.003817977626698,1.0216187028778274,1.0970959221607872,1.0,0.9904890175732447,1.0217386956782593
4,7,0,10000,109,0.15940695797326043,20533,63.390625,0,0.777757333999034,7,63.390625,109,0.7847700839629397,20533,63.390625,109,0.7802799999481067,10223,63.390625,0.20495719037920176,2933.285714285714,1.0057544522673034,2.008510222048322,0.2031256813056451,1.0,0.9967669734592192,0.0006847305096351364
4,7,1,50000,0,0.17070674995193258,55352,63.390625,0,0.16165320802247152,51793,63.390625,0,0.16351637500338256,55352,63.390625,0,0.16698908299440518,50007,63.390625,1.0560059527442383,1.0687158496321896,0.979203981908572,1.1068850360949467,1.0439734243643872,1.0,0.9680465640253115,1.035714999900014
